inspection_date,vehicle_id,vehicle_age_years,mileage_km,service_gap_months,brake_wear_percent,engine_alerts_90d,vibration_index,battery_voltage,avg_engine_temp_c,prior_failures,harsh_braking_events_30d,failure_probability_hidden,failure_next_30_days
2024-09-10 00:00:00,VH-0412,3.9,59607,13.76,49.89,3,4.44,11.96,79.28,2,7,0.3966,0
2024-09-10 06:00:00,VH-0413,0.9,13326,1.9,13.24,0,3.87,13.06,91.55,0,13,0.0007,0
2024-09-10 12:00:00,VH-0414,2.48,38430,5.61,30.87,3,4.27,12.85,88.95,1,8,0.0046,0
2024-09-10 18:00:00,VH-0415,2.55,30233,6.98,55.68,2,3.38,12.76,93.16,0,7,0.0079,0
2024-09-11 00:00:00,VH-0416,5.34,110792,6.63,62.24,2,3.89,12.64,105.6,3,6,0.3942,0
2024-09-11 06:00:00,VH-0417,4.49,80326,5.01,62.44,1,5.86,12.09,100.3,1,10,0.119,0
2024-09-11 12:00:00,VH-0418,4.32,51967,6.54,27.78,1,4.4,12.41,87.76,0,7,0.009,0
2024-09-11 18:00:00,VH-0419,6.81,99702,6.79,62.01,1,5.32,12.32,87.02,3,8,0.4024,0
2024-09-12 00:00:00,VH-0420,6.08,92301,3.6,47.16,2,4.98,12.56,99.76,2,4,0.0948,0
2024-09-12 06:00:00,VH-0421,6.02,103694,11.59,54.8,6,6.41,11.84,94.58,0,12,0.3962,1
2024-09-12 12:00:00,VH-0422,6.27,64197,16.48,62.31,2,3.38,11.89,97.44,0,9,0.3143,0
2024-09-12 18:00:00,VH-0423,6.8,79305,9.35,39.44,2,4.52,12.21,106.74,0,2,0.0276,0
2024-09-13 00:00:00,VH-0424,0.3,4061,7.55,19.5,1,3.93,13.16,94.74,2,2,0.0051,0
2024-09-13 06:00:00,VH-0425,4.25,64828,5.35,27.42,2,5.57,12.7,99.51,0,10,0.0393,0
2024-09-13 12:00:00,VH-0426,0.3,15485,6.94,33.5,2,6.41,13.17,99.34,0,9,0.003,0
2024-09-13 18:00:00,VH-0427,5.29,86932,7.44,38.44,1,4.75,12.45,88.99,2,9,0.0686,0
2024-09-14 00:00:00,VH-0428,5.19,70674,2.51,52.36,0,3.32,12.63,91.11,2,10,0.0348,0
2024-09-14 06:00:00,VH-0429,7.92,123264,11.21,36.72,1,3.55,12.42,86.39,0,4,0.0552,0
2024-09-14 12:00:00,VH-0430,8.29,93183,4.14,53.7,2,3.69,12.34,99.09,3,12,0.3223,0
2024-09-14 18:00:00,VH-0431,5.73,91558,14.6,38.89,2,3.8,12.07,87.28,1,9,0.1117,0
2024-09-15 00:00:00,VH-0432,3.9,62967,6.38,46.44,1,1.18,12.09,93.49,2,4,0.0568,0
2024-09-15 06:00:00,VH-0433,6.46,99650,11.34,48.98,3,4.17,12.12,99.94,1,12,0.1475,0
2024-09-15 12:00:00,VH-0434,3.83,44428,9.25,25.46,2,4.77,12.83,90.73,1,4,0.0404,0
2024-09-15 18:00:00,VH-0435,5.2,66530,1.92,34.15,0,4.01,13.08,86.4,0,5,0.0018,0
2024-09-16 00:00:00,VH-0436,7.76,160266,13.76,57.88,2,5.08,11.92,92.49,2,5,0.5617,1
2024-09-16 06:00:00,VH-0437,3.75,46827,3.11,42.69,0,2.1,12.09,84.59,0,10,0.0014,0
2024-09-16 12:00:00,VH-0438,7.29,103016,3.93,37.61,2,5.76,12.79,94.46,3,10,0.4968,1
2024-09-16 18:00:00,VH-0439,6.96,86278,4.21,41.76,0,4.67,12.5,85.75,2,8,0.0152,0
2024-09-17 00:00:00,VH-0440,2.72,41176,1.31,35.01,0,3.64,12.33,85.6,0,5,0.0003,0
2024-09-17 06:00:00,VH-0441,7.73,119546,6.6,74.72,0,2.33,11.28,91.9,0,7,0.0306,0
2024-09-17 12:00:00,VH-0442,7.02,81816,11.81,43.46,3,4.16,11.95,97.37,0,7,0.1881,0
2024-09-17 18:00:00,VH-0443,5.47,77686,14.37,39.37,3,5.04,12.15,93.25,1,4,0.5327,1
2024-09-18 00:00:00,VH-0444,3.22,35089,5.01,32.25,1,3.74,12.28,83.04,0,5,0.0032,0
2024-09-18 06:00:00,VH-0445,2.97,43170,5.67,6.61,4,4.59,12.92,101.75,0,7,0.0023,0
2024-09-18 12:00:00,VH-0446,3.8,58702,9.69,21.96,2,4.9,12.25,91.01,1,4,0.0389,1
2024-09-18 18:00:00,VH-0447,6.61,93034,5.12,42.57,4,5.11,12.48,106.47,1,10,0.2715,0
2024-09-19 00:00:00,VH-0448,2.72,40636,12.52,22.14,1,4.48,13.35,90.98,0,7,0.0103,0
2024-09-19 06:00:00,VH-0449,6.34,101837,5.47,30.61,0,3.49,12.52,90.42,1,3,0.0144,0
2024-09-19 12:00:00,VH-0450,1.97,37641,2.77,40.06,1,2.58,12.77,88.53,0,12,0.0004,0
2024-09-19 18:00:00,VH-0451,4.67,82396,6.72,46.87,2,4.95,12.52,94.49,0,8,0.0111,0
2024-09-20 00:00:00,VH-0452,5.49,89707,1.57,47.72,0,4.88,12.87,107.82,0,8,0.0066,0
2024-09-20 06:00:00,VH-0453,11.56,169614,6.66,62.68,0,5.6,12.33,89.06,0,10,0.2444,0
2024-09-20 12:00:00,VH-0454,1.62,33900,7.57,29.55,1,3.89,12.36,97.73,0,11,0.0034,0
2024-09-20 18:00:00,VH-0455,9.03,123123,3.13,62.65,2,4.6,12.24,93.56,1,9,0.1401,0
2024-09-21 00:00:00,VH-0456,5.59,116648,7.37,51.27,1,4.89,12.25,97.71,0,10,0.0523,0
2024-09-21 06:00:00,VH-0457,6.27,96914,4.66,53.62,0,4.66,12.41,80.67,1,5,0.0102,0
2024-09-21 12:00:00,VH-0458,5.51,101428,3.02,40.14,1,4.95,13.23,101.6,1,6,0.0097,0
2024-09-21 18:00:00,VH-0459,6.36,90843,1.37,47.56,0,6.82,12.8,93.11,1,5,0.021,0
2024-09-22 00:00:00,VH-0460,4.8,82095,1.75,57.36,1,3.37,12.64,89.75,0,11,0.0047,0
2024-09-22 06:00:00,VH-0461,8.98,147899,15.57,79.0,5,8.97,12.51,104.0,0,12,0.9751,1
2024-09-22 12:00:00,VH-0462,4.01,57281,4.52,51.83,2,2.94,12.71,92.99,0,6,0.0058,0
2024-09-22 18:00:00,VH-0463,8.14,103012,7.44,53.62,3,5.27,11.75,89.1,3,4,0.7534,1
2024-09-23 00:00:00,VH-0464,3.52,66917,4.98,39.29,1,2.93,13.25,78.75,0,8,0.0016,0
2024-09-23 06:00:00,VH-0465,5.04,82313,15.82,38.34,5,5.32,12.25,106.79,1,4,0.6033,0
2024-09-23 12:00:00,VH-0466,2.41,38439,3.03,8.32,0,4.61,11.99,89.19,0,5,0.0021,0
2024-09-23 18:00:00,VH-0467,6.38,71885,6.03,24.33,0,4.03,11.91,86.95,1,8,0.0126,0
2024-09-24 00:00:00,VH-0468,8.96,127006,3.91,55.67,2,5.94,12.76,91.1,4,5,0.4722,1
2024-09-24 06:00:00,VH-0469,5.0,48494,11.26,31.85,3,3.86,11.86,101.45,1,8,0.1226,0
2024-09-24 12:00:00,VH-0470,4.69,67416,7.39,56.01,1,2.08,13.01,87.99,3,3,0.1092,0
2024-09-24 18:00:00,VH-0471,2.3,41124,5.87,46.63,0,4.28,12.74,93.36,1,4,0.0113,0
2024-09-25 00:00:00,VH-0472,4.6,61618,1.97,29.02,2,4.28,12.92,91.26,2,2,0.0029,0
2024-09-25 06:00:00,VH-0473,1.06,19538,20.43,33.93,1,3.12,12.34,84.68,0,10,0.0218,0
2024-09-25 12:00:00,VH-0474,2.83,43024,5.09,25.72,1,3.45,12.89,95.63,0,12,0.0016,0
2024-09-25 18:00:00,VH-0475,5.79,51506,2.62,42.29,0,4.18,12.7,95.6,1,4,0.0124,0
2024-09-26 00:00:00,VH-0476,8.63,74077,1.37,50.82,1,3.39,12.43,87.7,1,9,0.0042,0
2024-09-26 06:00:00,VH-0477,12.5,163269,1.69,83.93,3,5.93,11.83,94.98,2,2,0.742,1
2024-09-26 12:00:00,VH-0478,3.67,41440,5.83,25.04,1,5.03,12.76,92.4,0,8,0.0084,0
2024-09-26 18:00:00,VH-0479,8.93,121152,11.37,68.03,1,6.79,11.54,95.02,1,6,0.7122,0
2024-09-27 00:00:00,VH-0480,5.83,111791,7.05,30.46,1,6.03,12.8,102.27,0,8,0.0251,0
2024-09-27 06:00:00,VH-0481,4.81,89392,1.46,61.49,1,4.53,12.74,90.05,0,4,0.0024,0
2024-09-27 12:00:00,VH-0482,6.32,91724,5.82,46.36,2,4.84,12.64,91.57,3,4,0.1712,0
2024-09-27 18:00:00,VH-0483,5.36,80649,13.68,43.16,1,3.88,11.42,90.46,0,5,0.2011,0
2024-09-28 00:00:00,VH-0484,5.49,101451,4.4,25.25,1,4.04,12.17,86.71,1,9,0.0086,0
2024-09-28 06:00:00,VH-0485,4.14,59015,7.06,31.78,3,5.27,12.4,86.22,0,3,0.0955,1
2024-09-28 12:00:00,VH-0486,1.56,13252,4.55,38.41,2,3.4,13.03,93.17,0,3,0.0047,0
2024-09-28 18:00:00,VH-0487,1.19,6397,8.18,14.88,1,3.82,12.39,93.94,1,4,0.0049,0
2024-09-29 00:00:00,VH-0488,6.9,99957,2.99,57.8,1,3.53,13.4,91.18,0,10,0.01,0
2024-09-29 06:00:00,VH-0489,4.48,73042,0.3,41.24,2,5.74,12.63,93.36,1,7,0.0222,0
2024-09-29 12:00:00,VH-0490,3.65,64286,2.08,50.84,0,3.59,12.37,85.3,1,9,0.004,0
2024-09-29 18:00:00,VH-0491,5.22,61361,3.98,39.47,0,4.97,12.52,91.75,1,12,0.0105,0
2024-09-30 00:00:00,VH-0492,7.27,98951,5.4,37.74,4,4.32,12.1,96.61,2,9,0.5816,1
2024-09-30 06:00:00,VH-0493,5.67,60485,4.11,37.58,2,3.48,12.14,94.91,0,9,0.0338,0
2024-09-30 12:00:00,VH-0494,3.49,58462,4.04,55.48,1,5.36,13.04,93.7,1,6,0.0153,0
2024-09-30 18:00:00,VH-0495,8.39,95783,11.44,53.9,1,3.82,12.39,93.28,0,13,0.0535,0
2024-10-01 00:00:00,VH-0496,9.31,135959,2.4,59.09,2,3.5,12.56,99.15,1,10,0.0245,0
2024-10-01 06:00:00,VH-0497,6.49,106897,5.85,78.47,3,3.89,12.91,97.0,1,10,0.5174,0
2024-10-01 12:00:00,VH-0498,7.73,119004,1.55,69.1,1,5.56,12.67,94.58,0,5,0.0661,0
2024-10-01 18:00:00,VH-0499,8.43,121011,9.35,65.62,2,5.67,11.89,84.92,1,10,0.6201,1
2024-10-02 00:00:00,VH-0500,8.14,140651,6.92,65.76,1,4.18,12.59,96.76,1,6,0.0897,0
2024-10-02 06:00:00,VH-0501,6.8,89491,20.18,54.73,0,3.56,11.69,88.29,2,4,0.4316,0
2024-10-02 12:00:00,VH-0502,6.76,89944,2.31,55.26,1,5.05,12.37,92.32,0,9,0.0093,0
2024-10-02 18:00:00,VH-0503,6.55,134581,16.32,33.86,1,6.19,12.18,86.13,0,4,0.0184,0
2024-10-03 00:00:00,VH-0504,2.35,30290,2.6,32.2,1,3.65,12.74,101.67,0,5,0.0011,0
2024-10-03 06:00:00,VH-0505,7.02,114198,4.37,51.76,1,5.2,11.84,79.63,2,7,0.1396,0
2024-10-03 12:00:00,VH-0506,1.67,17925,1.81,17.6,1,4.45,12.52,99.07,0,4,0.0015,0
2024-10-03 18:00:00,VH-0507,3.13,58548,20.01,33.95,1,6.18,12.3,94.62,0,7,0.1115,1
2024-10-04 00:00:00,VH-0508,8.59,161325,7.68,49.74,1,4.02,12.08,81.88,1,7,0.1501,0
2024-10-04 06:00:00,VH-0509,7.38,112679,7.73,31.56,2,4.14,12.76,103.05,0,5,0.0187,0
2024-10-04 12:00:00,VH-0510,9.07,135303,2.81,75.24,2,4.56,12.84,95.65,2,9,0.3712,0
2024-10-04 18:00:00,VH-0511,4.49,80345,0.5,48.65,1,5.1,12.33,80.16,0,7,0.0091,0
2024-10-05 00:00:00,VH-0512,2.2,38919,4.24,2.0,2,3.74,12.78,90.56,1,8,0.0051,0
2024-10-05 06:00:00,VH-0513,4.57,74268,3.63,34.29,1,4.52,13.19,94.33,0,4,0.0042,0
2024-10-05 12:00:00,VH-0514,5.47,54751,0.96,45.68,0,3.93,12.6,98.53,0,5,0.0017,0
2024-10-05 18:00:00,VH-0515,5.41,69119,4.46,36.24,1,4.15,12.42,89.43,1,7,0.0061,0
2024-10-06 00:00:00,VH-0516,8.15,142844,5.86,77.58,1,5.07,12.67,78.7,1,10,0.0309,0
2024-10-06 06:00:00,VH-0517,4.26,61861,8.04,49.93,1,5.1,12.45,99.24,0,4,0.0471,0
2024-10-06 12:00:00,VH-0518,6.12,74631,0.6,25.04,0,3.06,13.06,92.02,0,6,0.0003,0
2024-10-06 18:00:00,VH-0519,2.63,20622,1.91,22.72,1,3.46,12.59,79.97,0,6,0.0007,0
2024-10-07 00:00:00,VH-0520,6.37,87560,2.9,39.99,1,3.14,12.38,92.68,0,12,0.008,0
2024-10-07 06:00:00,VH-0521,5.21,86550,11.78,28.38,2,4.75,12.67,95.42,0,11,0.0206,0
2024-10-07 12:00:00,VH-0522,3.25,24194,11.63,8.11,3,3.81,12.55,92.48,1,12,0.0262,0
2024-10-07 18:00:00,VH-0523,4.59,73763,7.39,31.38,1,5.27,12.58,87.9,0,8,0.0156,0
2024-10-08 00:00:00,VH-0524,4.72,76763,4.4,34.3,1,4.23,11.94,88.47,3,5,0.0559,0
2024-10-08 06:00:00,VH-0525,4.5,68871,12.26,42.92,4,4.24,12.3,94.09,1,6,0.2748,0
2024-10-08 12:00:00,VH-0526,9.81,163416,6.76,81.6,1,4.95,12.55,93.65,1,7,0.2381,0
2024-10-08 18:00:00,VH-0527,4.94,60714,11.81,43.14,2,5.96,12.13,97.72,0,7,0.0904,0
2024-10-09 00:00:00,VH-0528,4.57,56826,7.63,44.76,2,2.62,12.78,81.37,0,12,0.0048,0
2024-10-09 06:00:00,VH-0529,0.3,3000,1.12,15.74,0,2.61,13.05,90.58,0,8,0.0002,0
2024-10-09 12:00:00,VH-0530,2.88,49169,0.49,40.6,0,3.78,12.75,92.33,0,10,0.0014,0
2024-10-09 18:00:00,VH-0531,4.52,58160,4.06,34.39,2,3.57,13.1,93.43,0,8,0.0024,0
2024-10-10 00:00:00,VH-0532,3.42,50815,10.14,28.58,1,4.44,12.42,89.59,1,4,0.0315,0
2024-10-10 06:00:00,VH-0533,8.79,122113,3.59,78.93,1,4.68,12.29,98.84,2,9,0.06,0
2024-10-10 12:00:00,VH-0534,4.77,53462,13.85,6.74,3,4.59,12.29,101.22,1,5,0.182,0
2024-10-10 18:00:00,VH-0535,8.55,133524,9.52,37.25,2,5.16,12.28,91.55,0,5,0.0326,0
2024-10-11 00:00:00,VH-0536,5.36,89322,13.05,50.51,5,4.99,12.62,97.08,0,8,0.4806,0
2024-10-11 06:00:00,VH-0537,5.3,74452,4.15,38.09,2,3.1,12.06,96.21,1,6,0.034,0
2024-10-11 12:00:00,VH-0538,4.97,89161,2.47,28.62,1,4.55,12.94,98.09,0,7,0.0089,0
2024-10-11 18:00:00,VH-0539,5.21,83309,2.16,31.38,3,2.9,12.66,89.57,0,8,0.0022,0
2024-10-12 00:00:00,VH-0540,9.67,124247,8.14,45.73,1,4.09,12.41,86.21,2,6,0.1473,0
2024-10-12 06:00:00,VH-0541,0.3,14525,1.22,33.25,1,4.03,13.79,92.79,0,11,0.0008,0
2024-10-12 12:00:00,VH-0542,0.3,3000,1.31,33.49,1,4.6,12.77,86.08,0,8,0.0014,0
2024-10-12 18:00:00,VH-0543,3.79,59500,3.42,56.27,1,6.39,12.26,82.87,0,9,0.0304,0
2024-10-13 00:00:00,VH-0544,5.24,92643,6.58,27.88,0,3.8,12.59,85.8,0,10,0.0079,0
2024-10-13 06:00:00,VH-0545,6.99,65267,2.94,21.99,5,3.96,12.63,99.07,1,10,0.0636,0
2024-10-13 12:00:00,VH-0546,6.43,109234,11.64,34.91,3,5.48,12.63,102.71,1,9,0.3378,0
2024-10-13 18:00:00,VH-0547,4.2,86958,13.17,60.64,4,6.76,12.23,93.43,1,15,0.7421,1
2024-10-14 00:00:00,VH-0548,7.85,120295,0.3,60.6,2,6.43,12.23,93.39,2,9,0.1967,0
2024-10-14 06:00:00,VH-0549,7.88,84013,7.73,45.22,0,3.1,11.8,90.33,0,11,0.0489,0
2024-10-14 12:00:00,VH-0550,5.68,72718,3.61,43.48,2,4.23,12.09,89.67,0,10,0.0147,0
2024-10-14 18:00:00,VH-0551,7.7,145204,10.45,62.7,0,5.66,12.13,87.2,3,8,0.2727,0
2024-10-15 00:00:00,VH-0552,5.91,102117,7.92,36.46,0,5.25,12.41,92.3,3,8,0.3183,0
2024-10-15 06:00:00,VH-0553,3.74,47601,6.35,39.03,2,4.68,13.34,87.15,0,4,0.01,0
2024-10-15 12:00:00,VH-0554,7.01,105906,5.08,48.86,0,3.93,11.86,86.13,2,8,0.0577,0
2024-10-15 18:00:00,VH-0555,5.49,79546,1.32,28.45,0,4.67,12.76,89.32,0,8,0.0024,0
2024-10-16 00:00:00,VH-0556,5.2,82057,22.07,50.53,5,5.94,11.88,99.58,0,7,0.936,1
2024-10-16 06:00:00,VH-0557,9.03,163402,1.89,63.95,1,4.26,12.49,83.96,0,19,0.0371,0
2024-10-16 12:00:00,VH-0558,0.3,6374,16.43,22.72,4,5.32,12.38,95.61,0,8,0.2038,1
2024-10-16 18:00:00,VH-0559,1.51,12418,9.0,20.38,1,4.51,13.05,85.2,0,7,0.0042,0
2024-10-17 00:00:00,VH-0560,2.11,22800,3.76,35.82,1,2.89,13.14,87.42,0,7,0.0009,0
2024-10-17 06:00:00,VH-0561,4.26,49568,3.31,36.13,2,5.04,12.62,97.26,0,5,0.0033,0
2024-10-17 12:00:00,VH-0562,4.54,68106,1.26,28.68,1,4.95,13.2,91.51,0,3,0.0023,0
2024-10-17 18:00:00,VH-0563,1.28,17304,5.76,27.27,0,4.24,13.05,98.47,0,8,0.0047,0
2024-10-18 00:00:00,VH-0564,2.64,36963,1.2,33.81,0,5.19,13.3,90.23,0,5,0.0007,0
2024-10-18 06:00:00,VH-0565,2.96,52162,12.09,40.44,1,3.95,12.5,96.21,0,3,0.0265,0
2024-10-18 12:00:00,VH-0566,11.59,141053,6.82,74.51,2,5.46,12.47,97.5,2,13,0.8662,1
2024-10-18 18:00:00,VH-0567,9.88,119519,5.48,47.96,2,2.25,12.0,91.86,2,8,0.0405,0
2024-10-19 00:00:00,VH-0568,4.13,46600,6.02,40.58,0,4.83,12.3,83.84,1,5,0.0171,0
2024-10-19 06:00:00,VH-0569,4.25,83167,7.02,23.29,1,5.32,13.33,91.54,0,5,0.0092,0
2024-10-19 12:00:00,VH-0570,2.21,36668,4.31,28.02,0,4.96,12.38,87.82,0,7,0.0031,0
2024-10-19 18:00:00,VH-0571,0.3,4077,4.78,15.98,0,2.31,12.71,86.3,0,3,0.0001,0
2024-10-20 00:00:00,VH-0572,4.9,68813,17.59,56.88,1,5.11,11.6,92.73,2,11,0.5017,1
2024-10-20 06:00:00,VH-0573,2.61,28525,11.3,25.04,2,4.9,12.27,86.0,0,6,0.0036,0
2024-10-20 12:00:00,VH-0574,4.98,72767,8.74,48.04,1,3.54,12.13,86.8,1,6,0.0151,0
2024-10-20 18:00:00,VH-0575,1.04,26219,3.76,5.05,0,4.55,12.61,85.21,0,9,0.0012,0
2024-10-21 00:00:00,VH-0576,3.22,53972,0.78,30.65,2,4.62,12.89,91.84,0,5,0.002,0
2024-10-21 06:00:00,VH-0577,5.59,84737,8.05,34.32,4,3.16,12.65,91.34,0,5,0.0513,0
2024-10-21 12:00:00,VH-0578,6.15,62481,6.01,67.23,4,5.2,12.13,92.69,1,8,0.3787,1
2024-10-21 18:00:00,VH-0579,6.29,79457,4.7,34.83,3,3.86,12.23,94.81,2,7,0.0395,0
2024-10-22 00:00:00,VH-0580,1.77,29226,5.29,28.01,1,2.03,13.14,88.19,0,13,0.0013,0
2024-10-22 06:00:00,VH-0581,7.42,112134,2.0,54.56,1,4.99,13.1,91.92,0,7,0.004,0
2024-10-22 12:00:00,VH-0582,3.12,30211,2.58,8.37,2,3.83,13.19,87.14,0,2,0.001,0
2024-10-22 18:00:00,VH-0583,6.85,141846,11.31,56.01,2,6.54,11.73,89.93,0,7,0.3691,0
2024-10-23 00:00:00,VH-0584,5.17,76463,0.55,46.75,0,4.23,13.09,100.32,0,9,0.0027,0
2024-10-23 06:00:00,VH-0585,1.62,30495,10.25,28.56,2,4.68,13.3,89.65,0,3,0.0021,0
2024-10-23 12:00:00,VH-0586,4.38,62280,14.26,9.86,0,4.4,11.79,79.67,0,4,0.004,0
2024-10-23 18:00:00,VH-0587,6.15,89914,7.93,39.29,1,5.4,12.81,93.81,0,6,0.1449,0
2024-10-24 00:00:00,VH-0588,6.79,77995,7.66,54.62,0,3.18,12.48,86.05,0,6,0.0207,0
2024-10-24 06:00:00,VH-0589,4.83,90569,2.56,53.36,1,4.58,12.53,92.91,1,5,0.0166,0
2024-10-24 12:00:00,VH-0590,9.18,151418,2.91,79.93,3,5.28,12.41,94.39,5,7,0.9482,1
2024-10-24 18:00:00,VH-0591,7.82,119803,4.02,43.61,3,5.72,12.59,97.81,1,5,0.2788,0
2024-10-25 00:00:00,VH-0592,4.53,81395,1.62,58.81,0,4.36,13.09,89.68,0,13,0.0115,0
2024-10-25 06:00:00,VH-0593,7.15,77023,2.72,41.54,3,3.98,12.89,93.06,2,7,0.0525,0
2024-10-25 12:00:00,VH-0594,10.23,174680,5.99,91.69,3,5.34,11.71,100.61,0,9,0.5113,1
2024-10-25 18:00:00,VH-0595,10.3,138904,3.82,61.45,0,6.39,12.06,80.11,3,10,0.5301,1
2024-10-26 00:00:00,VH-0596,2.01,25391,6.38,2.0,1,1.97,12.75,83.76,0,6,0.0005,0
2024-10-26 06:00:00,VH-0597,2.79,27338,11.29,36.73,1,4.39,13.1,87.47,0,6,0.0235,0
2024-10-26 12:00:00,VH-0598,9.06,76044,6.35,36.44,1,5.47,11.34,83.67,1,6,0.0939,0
2024-10-26 18:00:00,VH-0599,2.45,44948,7.72,27.53,2,4.64,12.45,90.72,1,9,0.0376,0
2024-10-27 00:00:00,VH-0000,1.76,29598,1.18,9.81,0,5.5,12.33,87.86,0,4,0.0016,0
2024-10-27 06:00:00,VH-0001,3.94,44148,11.15,51.26,2,4.99,12.01,98.17,0,3,0.0287,0
2024-10-27 12:00:00,VH-0002,6.29,104585,1.15,44.43,1,4.93,12.94,91.42,0,3,0.007,0
2024-10-27 18:00:00,VH-0003,4.93,98352,3.61,67.64,1,4.01,12.43,90.34,1,6,0.0778,0
2024-10-28 00:00:00,VH-0004,3.51,58343,2.1,31.06,1,4.43,11.92,89.72,1,5,0.0043,0
2024-10-28 06:00:00,VH-0005,3.45,40430,0.79,19.5,2,4.69,12.72,87.89,1,8,0.0027,0
2024-10-28 12:00:00,VH-0006,3.35,60228,6.11,52.66,0,3.87,13.36,94.39,0,10,0.0125,0
2024-10-28 18:00:00,VH-0007,2.91,55591,8.19,34.49,2,3.43,11.99,98.57,0,8,0.0485,0
2024-10-29 00:00:00,VH-0008,11.13,186407,14.5,75.49,3,4.61,12.16,88.44,1,12,0.2666,0
2024-10-29 06:00:00,VH-0009,5.97,81844,6.76,28.2,3,4.83,13.02,102.72,0,11,0.0677,0
2024-10-29 12:00:00,VH-0010,7.51,106771,2.71,45.87,0,2.91,12.46,86.1,2,13,0.0043,0
2024-10-29 18:00:00,VH-0011,3.93,49760,3.75,38.69,1,3.46,13.35,87.37,3,8,0.02,0
2024-10-30 00:00:00,VH-0012,4.72,76519,0.94,26.32,2,1.98,12.46,94.15,1,5,0.0014,0
2024-10-30 06:00:00,VH-0013,3.34,43647,4.08,25.17,1,4.7,13.2,94.56,0,1,0.0015,0
2024-10-30 12:00:00,VH-0014,0.3,3000,5.42,13.89,1,4.57,13.27,91.33,0,6,0.0011,0
2024-10-30 18:00:00,VH-0015,1.62,15715,7.95,23.71,0,3.45,12.69,88.0,0,5,0.0025,0
2024-10-31 00:00:00,VH-0016,0.49,3000,9.49,36.69,1,5.24,12.21,97.88,0,3,0.0313,0
2024-10-31 06:00:00,VH-0017,0.3,3000,7.77,15.34,3,5.12,12.44,91.64,0,3,0.0022,0
2024-10-31 12:00:00,VH-0018,2.09,38560,2.46,21.76,1,4.29,11.99,91.2,1,6,0.0104,0
2024-10-31 18:00:00,VH-0019,8.64,109121,1.87,85.06,3,4.84,12.64,103.09,0,12,0.1159,0
2024-11-01 00:00:00,VH-0020,5.08,100211,9.02,44.12,4,4.68,12.64,89.26,0,9,0.0648,0
2024-11-01 06:00:00,VH-0021,8.56,135068,0.76,57.92,3,5.8,12.5,92.81,1,7,0.3218,0
2024-11-01 12:00:00,VH-0022,6.27,147348,19.17,59.75,4,5.42,12.1,101.43,0,9,0.8638,1
2024-11-01 18:00:00,VH-0023,7.23,81688,2.93,40.21,1,4.84,12.97,94.46,0,9,0.0027,0
2024-11-02 00:00:00,VH-0024,2.86,29427,12.2,28.13,1,4.33,12.63,96.03,1,9,0.0297,0
2024-11-02 06:00:00,VH-0025,6.56,103051,3.41,61.25,1,4.3,12.33,84.93,0,11,0.0114,0
2024-11-02 12:00:00,VH-0026,7.09,98554,8.33,53.65,0,5.39,12.42,92.3,0,9,0.0321,0
2024-11-02 18:00:00,VH-0027,3.7,76558,1.93,54.85,0,3.82,13.45,88.49,0,5,0.0019,0
2024-11-03 00:00:00,VH-0028,6.65,76941,5.67,54.57,2,4.44,12.68,104.38,0,6,0.0542,0
2024-11-03 06:00:00,VH-0029,6.67,120104,1.01,58.04,0,3.56,12.44,93.83,2,8,0.0129,0
2024-11-03 12:00:00,VH-0030,3.77,62595,7.02,42.08,0,3.62,12.58,89.7,0,7,0.0047,0
2024-11-03 18:00:00,VH-0031,2.28,46652,1.9,45.88,0,5.88,12.98,92.37,0,10,0.0025,0
2024-11-04 00:00:00,VH-0032,2.12,15558,2.19,9.53,2,2.83,12.67,92.49,1,4,0.0021,0
2024-11-04 06:00:00,VH-0033,5.42,91654,3.91,76.62,1,4.84,12.4,95.31,4,8,0.4331,0
2024-11-04 12:00:00,VH-0034,6.05,109751,4.58,46.15,2,4.32,12.52,88.68,2,10,0.1605,0
2024-11-04 18:00:00,VH-0035,3.14,60762,7.96,32.78,0,1.66,13.14,95.66,2,4,0.0098,0
2024-11-05 00:00:00,VH-0036,5.27,94094,7.41,32.86,1,4.98,12.78,85.27,1,3,0.0352,0
2024-11-05 06:00:00,VH-0037,6.68,101059,6.12,35.4,0,3.77,12.3,90.91,0,6,0.0105,0
2024-11-05 12:00:00,VH-0038,6.81,113906,10.23,65.28,2,5.14,12.64,89.25,0,9,0.063,0
2024-11-05 18:00:00,VH-0039,9.23,146093,7.26,90.9,1,5.99,12.27,92.61,3,7,0.7457,1
2024-11-06 00:00:00,VH-0040,8.52,134094,7.64,53.1,2,5.28,12.42,98.38,1,13,0.168,0
2024-11-06 06:00:00,VH-0041,2.6,23663,2.18,29.56,2,4.15,12.88,84.31,0,7,0.0033,0
2024-11-06 12:00:00,VH-0042,9.58,117546,10.77,57.38,4,4.36,11.42,94.93,4,10,0.9693,1
2024-11-06 18:00:00,VH-0043,3.82,27126,9.88,38.48,1,4.39,11.46,84.4,1,10,0.0448,0
2024-11-07 00:00:00,VH-0044,7.92,109094,6.34,78.72,3,4.76,12.45,93.18,0,3,0.1715,0
2024-11-07 06:00:00,VH-0045,5.38,81801,9.64,61.81,3,2.65,12.14,86.31,1,7,0.0401,0
2024-11-07 12:00:00,VH-0046,4.13,50273,5.35,30.85,0,4.59,12.04,91.1,1,11,0.0092,0
