vehicle_id,vehicle_age_years,mileage_km,service_gap_months,engine_alerts,brake_wear_percent,avg_monthly_distance_km,warranty_claims,customer_complaints,repair_cost_last_year,battery_voltage,driving_pattern,fuel_type,region,transmission,service_center_type,service_risk
VH101120,2.8,37604,6.0,1,40.1,981,2,0,5249.0,Normal,City,Petrol,West,Manual,Independent,High Risk
VH101121,6.7,66099,11.0,2,54.6,774,0,3,3762.0,Normal,City,Diesel,South,Manual,Authorized,Low Risk
VH101122,5.5,68168,20.0,2,40.3,595,0,2,3955.0,Low,City,Petrol,West,Manual,Independent,Low Risk
VH101123,3.5,45126,5.0,1,47.3,1020,1,2,8364.0,Normal,City,Diesel,West,Manual,Authorized,Low Risk
VH101124,4.9,67557,3.0,1,41.7,1310,1,1,7575.0,Low,City,Petrol,West,Automatic,Independent,Low Risk
VH101125,5.0,64367,4.0,2,64.1,1855,1,2,13243.0,Normal,City,Petrol,South,Automatic,Independent,Low Risk
VH101126,4.8,57317,10.0,3,51.7,1404,0,0,5736.0,Normal,Mixed,Diesel,West,Manual,Independent,Low Risk
VH101127,10.3,171915,6.0,3,97.1,1857,1,0,14899.0,Normal,Mixed,Petrol,East,Manual,Authorized,High Risk
VH101128,5.2,79188,7.0,1,52.2,481,1,1,7452.0,Normal,Mixed,Petrol,North,Manual,Independent,Low Risk
VH101129,4.8,48630,12.0,2,35.0,1025,1,0,7862.0,Normal,City,Petrol,East,Manual,Authorized,High Risk
VH101130,0.5,5000,4.0,0,18.5,1620,0,2,726.0,Low,Highway,Diesel,West,Manual,Authorized,Low Risk
VH101131,3.1,50582,7.0,1,39.9,1428,0,1,4379.0,Normal,City,Diesel,North,Automatic,Independent,Low Risk
VH101132,4.8,40680,6.0,0,24.0,802,1,1,6379.0,Normal,City,CNG,South,Manual,Authorized,Low Risk
VH101133,3.6,48386,20.0,1,25.5,1736,0,0,6958.0,Normal,Highway,Diesel,North,Manual,,Low Risk
VH101134,9.2,114328,13.0,1,83.6,974,2,2,11838.0,Normal,City,Electric,North,Automatic,Authorized,High Risk
VH101135,5.1,65544,6.0,1,53.6,846,1,0,11199.0,Normal,Highway,Petrol,South,Manual,Authorized,Low Risk
VH101136,9.0,130794,6.0,5,87.8,1503,1,0,12006.0,Normal,Mixed,Diesel,South,Automatic,Independent,High Risk
VH101137,5.7,82146,21.0,2,62.6,1253,2,1,3333.0,Normal,City,Diesel,East,Automatic,Authorized,High Risk
VH101138,5.6,69463,20.0,5,45.8,978,0,1,16044.0,Normal,Mixed,Petrol,West,Manual,Authorized,Low Risk
VH101139,5.3,63247,10.0,6,51.2,960,2,2,10751.0,Low,City,Diesel,South,Manual,Independent,High Risk
VH101140,5.5,64706,8.0,2,77.9,694,0,0,7736.0,Low,Mixed,Electric,South,Automatic,Independent,Low Risk
VH101141,10.1,138317,3.0,3,98.0,1044,0,1,12381.0,Normal,Highway,Diesel,South,Manual,Independent,Low Risk
VH101142,0.5,44143,4.0,1,35.4,1822,1,0,1173.0,Normal,City,Petrol,South,Manual,Authorized,High Risk
VH101143,0.5,8272,3.0,0,12.8,1377,0,4,0.0,Normal,City,Diesel,South,Automatic,Authorized,Low Risk
VH101144,4.0,37010,15.0,1,8.0,1748,1,1,4528.0,Normal,City,Petrol,East,Manual,Independent,Low Risk
VH101145,5.5,102676,3.0,2,82.8,1518,1,4,11028.0,Normal,Mixed,Diesel,West,Manual,Independent,Low Risk
VH101146,7.4,69586,6.0,3,61.3,932,0,2,11897.0,Normal,City,Petrol,West,Manual,Authorized,Low Risk
VH101147,6.8,111693,2.0,2,70.1,392,0,2,11734.0,Normal,Mixed,Petrol,West,Manual,Authorized,Low Risk
VH101148,4.5,72873,2.0,5,38.7,768,1,4,10213.0,Normal,City,Petrol,West,Automatic,Authorized,Low Risk
VH101149,8.3,108031,12.0,1,61.3,901,0,0,13109.0,Normal,Mixed,Electric,South,Automatic,Authorized,Low Risk
VH101150,8.3,130360,9.0,3,91.3,861,2,1,11093.0,Normal,City,Petrol,North,Automatic,Authorized,High Risk
VH101151,6.0,56053,8.0,1,44.2,1760,0,1,1403.0,Normal,Highway,Petrol,North,Manual,Authorized,High Risk
VH101152,8.1,81893,6.0,1,67.1,1755,0,0,11053.0,Low,Mixed,Petrol,East,Automatic,Authorized,Low Risk
VH101153,6.2,99984,2.0,3,70.5,2400,0,3,13286.0,Low,City,Diesel,East,Manual,Authorized,Low Risk
VH101154,4.0,33166,5.0,2,43.1,853,0,3,5810.0,Normal,City,Petrol,North,Manual,Authorized,Low Risk
VH101155,7.4,84610,7.0,1,65.1,2081,0,0,13247.0,Normal,Highway,Diesel,North,Manual,Authorized,Low Risk
VH101156,5.8,58527,11.0,1,55.6,2077,0,2,5248.0,,Highway,Petrol,West,Manual,Independent,High Risk
VH101157,5.5,76115,14.0,1,33.3,1129,2,0,9846.0,Normal,Mixed,Petrol,North,Manual,Authorized,High Risk
VH101158,9.5,112701,12.0,2,63.0,1496,1,4,18133.0,Normal,City,Petrol,North,Manual,Independent,High Risk
VH101159,0.5,17620,9.0,3,19.8,1895,2,2,5818.0,Normal,Mixed,Petrol,West,Manual,Independent,High Risk
VH101160,1.7,28025,8.0,2,41.4,1219,0,2,4805.0,Normal,Mixed,Diesel,South,Manual,Independent,Low Risk
VH101161,2.3,8768,9.0,3,39.6,1179,0,1,6982.0,Low,Mixed,Petrol,North,Automatic,Independent,Low Risk
VH101162,4.5,34397,5.0,1,31.3,924,0,1,12011.0,Normal,City,Diesel,West,Manual,Independent,Low Risk
VH101163,4.8,62031,8.0,1,41.7,200,0,1,8359.0,Normal,City,Diesel,South,Automatic,Authorized,Low Risk
VH101164,1.4,5000,7.0,0,8.0,1287,0,0,9621.0,,Mixed,Petrol,North,Manual,Authorized,Low Risk
VH101165,2.8,29797,26.0,2,40.1,881,1,0,7414.0,Low,Mixed,Petrol,North,Manual,Independent,High Risk
VH101166,3.2,44220,9.0,2,32.5,691,0,1,4788.0,Normal,Highway,Diesel,West,Manual,Authorized,Low Risk
VH101167,12.1,127617,1.0,3,98.0,1470,2,5,14273.0,Normal,Mixed,Petrol,West,Manual,Independent,High Risk
VH101168,10.4,112242,,2,68.2,495,2,0,13557.0,Normal,City,Diesel,North,Manual,Authorized,Low Risk
VH101169,4.4,53763,6.0,1,67.0,1669,1,0,178.0,Normal,Mixed,CNG,North,Manual,Authorized,Low Risk
VH101170,4.5,55003,13.0,3,52.8,1501,0,2,7780.0,Low,Highway,Petrol,West,Manual,Authorized,High Risk
VH101171,2.4,45491,10.0,3,28.0,1042,1,2,5961.0,Normal,Mixed,Petrol,South,Manual,Authorized,High Risk
VH101172,0.5,14579,9.0,3,24.7,1217,0,1,6467.0,Low,Mixed,Petrol,South,Manual,Authorized,Low Risk
VH101173,5.2,60256,17.0,1,56.0,631,0,2,13644.0,Low,Highway,Petrol,North,Automatic,Authorized,High Risk
VH101174,2.8,29917,20.0,2,28.1,1640,2,2,6695.0,Normal,,Diesel,East,Manual,Authorized,High Risk
VH101175,5.3,51549,12.0,1,51.9,1347,1,0,1367.0,Normal,Mixed,Diesel,North,Automatic,Independent,Low Risk
VH101176,1.2,10389,6.0,0,28.7,1386,1,0,,Normal,Mixed,Diesel,West,Manual,Independent,Low Risk
VH101177,3.4,59254,6.0,0,53.5,1511,0,0,5399.0,,City,Diesel,North,Manual,Authorized,Low Risk
VH101178,5.9,84355,1.0,8,60.7,916,2,2,17108.0,Normal,Mixed,Petrol,North,Manual,Authorized,High Risk
VH101179,6.5,31639,15.0,0,18.7,460,0,0,12548.0,Low,City,Diesel,North,Automatic,Independent,High Risk
VH101180,6.6,80749,6.0,1,58.0,1748,1,0,11762.0,Normal,City,Diesel,East,Manual,Authorized,Low Risk
VH101181,1.9,42387,7.0,0,39.5,1608,0,0,6186.0,Normal,Mixed,Diesel,North,Automatic,Authorized,High Risk
VH101182,7.8,94396,6.0,3,45.8,972,1,0,11575.0,Low,Highway,Diesel,West,Automatic,Authorized,Low Risk
VH101183,3.3,33220,4.0,1,34.3,1463,0,0,9237.0,Normal,Mixed,Diesel,West,Manual,Independent,Low Risk
VH101184,7.2,104486,25.0,0,71.0,1904,0,0,5113.0,Low,Mixed,Diesel,East,Manual,Authorized,High Risk
VH101185,5.5,49640,8.0,4,27.3,1842,0,2,14549.0,Low,Highway,Petrol,West,Manual,Authorized,Low Risk
VH101186,1.8,27312,18.0,1,25.5,956,0,1,3466.0,,City,Diesel,East,Manual,Authorized,Low Risk
VH101187,4.6,43311,,2,34.6,476,1,1,3506.0,Normal,Mixed,Diesel,West,Automatic,Independent,Low Risk
VH101188,6.5,73622,5.0,1,76.1,565,1,3,10498.0,Normal,Highway,Petrol,South,Automatic,Independent,Low Risk
VH101189,7.2,103307,11.0,1,73.8,1088,0,1,13702.0,Normal,Highway,Petrol,West,Manual,Authorized,High Risk
VH101190,5.1,64687,14.0,3,61.3,2010,1,1,8539.0,Normal,,Petrol,West,Manual,Independent,Low Risk
VH101191,9.6,102784,15.0,3,69.8,871,1,1,18891.0,Normal,City,Diesel,West,Manual,,High Risk
VH101192,8.2,92077,7.0,1,44.5,940,2,1,4831.0,Normal,City,Petrol,West,Automatic,,Low Risk
VH101193,4.8,65640,12.0,1,57.9,929,1,0,3240.0,Normal,Highway,CNG,West,Manual,Independent,Low Risk
VH101194,7.5,76405,5.0,1,49.2,973,0,2,9030.0,Normal,Mixed,Electric,West,Automatic,Independent,Low Risk
VH101195,10.7,182236,8.0,5,98.0,1244,0,0,16194.0,Normal,City,Electric,South,Manual,Independent,High Risk
VH101196,10.8,149432,6.0,4,85.4,584,4,3,14085.0,Normal,City,Petrol,South,Automatic,Authorized,Low Risk
VH101197,2.2,33122,6.0,1,33.2,1814,3,2,5158.0,Normal,City,Diesel,West,Manual,Authorized,High Risk
VH101198,3.0,20472,8.0,0,37.1,1175,1,1,2509.0,Low,Mixed,CNG,South,Manual,Authorized,Low Risk
VH101199,9.5,104893,4.0,0,82.5,2539,3,0,8901.0,Normal,City,Diesel,South,Automatic,Independent,Low Risk
VH101200,2.6,30847,14.0,0,48.6,640,0,1,4731.0,Normal,Highway,Petrol,East,Automatic,Authorized,High Risk
VH101201,1.9,18596,6.0,0,43.3,2077,3,0,1074.0,Normal,Mixed,CNG,North,Manual,Authorized,Low Risk
VH101202,4.2,19877,13.0,5,8.0,1973,0,3,11191.0,Normal,City,Diesel,North,Automatic,Authorized,Low Risk
VH101203,6.6,101128,4.0,5,57.1,1036,1,0,11624.0,Normal,Highway,Diesel,East,Manual,Authorized,High Risk
VH101204,5.2,102507,6.0,1,51.1,1045,0,1,3572.0,Low,Mixed,Electric,East,Manual,Authorized,Low Risk
VH101205,3.7,63330,4.0,0,56.1,771,0,1,7274.0,Normal,City,Electric,East,Manual,Authorized,Low Risk
VH101206,3.7,41920,3.0,0,29.7,777,0,0,10295.0,Normal,City,Diesel,South,Manual,Authorized,High Risk
VH101207,3.6,48412,5.0,1,35.5,1250,0,1,9397.0,Low,City,Petrol,South,Automatic,Authorized,Low Risk
VH101208,3.1,28112,4.0,1,27.2,1261,1,0,6601.0,Normal,Mixed,Diesel,East,Manual,Authorized,Low Risk
VH101209,11.7,166727,4.0,5,98.0,417,1,2,16227.0,Normal,Mixed,Diesel,North,Manual,Independent,High Risk
VH101210,6.3,73329,8.0,3,38.4,2443,1,1,10002.0,Normal,Highway,Diesel,West,Automatic,Authorized,High Risk
VH101211,7.9,98206,11.0,0,54.7,1115,2,2,11992.0,Low,Mixed,Petrol,East,Manual,Authorized,Low Risk
VH101212,4.2,62632,11.0,2,48.8,1284,0,1,479.0,Normal,Mixed,Diesel,East,Manual,Independent,Low Risk
VH101213,5.0,67733,2.0,2,64.8,924,0,0,7338.0,Normal,City,Diesel,West,Manual,Authorized,Low Risk
VH101214,3.6,34095,6.0,1,32.7,1111,0,4,8339.0,Low,City,Electric,West,Automatic,Authorized,Low Risk
VH101215,0.5,5000,6.0,2,8.1,1064,0,1,,Normal,Highway,CNG,East,Manual,Authorized,Low Risk
VH101216,1.8,37958,17.0,2,11.5,1248,0,2,6975.0,Normal,Highway,Petrol,West,Automatic,Authorized,Low Risk
VH101217,0.6,20963,7.0,1,36.1,1242,1,3,4496.0,Low,Highway,Diesel,South,Automatic,Authorized,Low Risk
VH101218,0.5,11688,7.0,2,12.4,1669,0,2,0.0,Normal,Highway,Diesel,West,Automatic,Independent,Low Risk
VH101219,2.3,53158,3.0,4,30.9,1368,0,1,8848.0,Normal,City,Diesel,West,Automatic,Authorized,Low Risk
VH101220,9.1,86768,4.0,0,43.3,1616,1,0,7714.0,Normal,City,Petrol,South,Manual,Authorized,Low Risk
VH101221,5.4,87535,3.0,1,46.8,1245,1,3,8942.0,Normal,Highway,Diesel,East,Automatic,Independent,Low Risk
VH101222,9.0,145169,8.0,2,84.1,1370,1,0,14243.0,Low,Mixed,Diesel,North,Manual,Authorized,High Risk
VH101223,6.6,92150,17.0,3,62.6,1125,0,1,12467.0,,Mixed,Diesel,West,Manual,Authorized,High Risk
VH101224,7.6,85023,5.0,3,47.9,1772,1,1,12322.0,Normal,City,Electric,West,Manual,Independent,High Risk
VH101225,3.1,26993,7.0,2,31.0,1418,1,2,7714.0,Low,Mixed,Electric,West,Automatic,Authorized,Low Risk
VH101226,6.9,84974,4.0,1,58.5,1168,1,1,5197.0,Normal,City,CNG,East,Manual,Authorized,Low Risk
VH101227,7.5,82512,5.0,2,84.3,1152,1,2,10652.0,Normal,City,Electric,North,Automatic,Authorized,High Risk
VH101228,3.9,68681,8.0,2,33.4,1193,0,1,4961.0,Normal,Mixed,Diesel,East,Automatic,Independent,Low Risk
VH101229,7.0,109792,22.0,6,76.8,1266,2,0,18601.0,Low,Mixed,Electric,East,Manual,Independent,High Risk
VH101230,7.0,77097,17.0,1,58.7,1221,0,2,11236.0,Normal,Mixed,Electric,North,Manual,Independent,Low Risk
VH101231,4.0,52027,19.0,3,31.6,959,0,3,11027.0,Normal,City,Diesel,West,Manual,Authorized,High Risk
VH101232,2.5,31515,13.0,5,32.6,1648,1,6,15483.0,Normal,City,Petrol,East,Manual,Authorized,High Risk
VH101233,2.3,27317,7.0,1,37.6,1681,0,0,3764.0,Normal,,Petrol,West,Automatic,Authorized,Low Risk
VH101234,5.7,80674,6.0,4,59.9,2178,0,2,9873.0,Normal,Mixed,Diesel,East,Manual,Independent,High Risk
VH101235,6.4,93145,5.0,4,81.0,936,2,1,11128.0,Normal,Highway,Diesel,North,Manual,Authorized,High Risk
VH101236,3.4,45946,1.0,0,15.6,1597,1,0,0.0,,City,Diesel,West,Manual,Authorized,Low Risk
VH101237,5.6,60084,7.0,1,38.1,257,2,1,2915.0,Normal,Highway,CNG,North,Manual,Authorized,Low Risk
VH101238,7.0,86201,17.0,3,78.1,1681,2,2,13538.0,Normal,City,Diesel,North,Manual,Authorized,High Risk
VH101239,7.2,129842,17.0,2,96.2,493,0,3,6016.0,Normal,City,Petrol,South,Manual,Independent,High Risk
VH101240,9.7,159356,27.0,3,98.0,738,1,2,,,Highway,Petrol,South,Automatic,Independent,High Risk
VH101241,8.9,94133,9.0,2,79.9,1423,1,2,11684.0,Normal,City,Diesel,West,Manual,Authorized,High Risk
VH101242,2.8,29837,3.0,0,9.5,927,3,0,2701.0,Normal,Mixed,Petrol,North,Manual,Authorized,Low Risk
VH101243,10.0,94340,11.0,2,75.2,856,2,3,15834.0,Normal,Highway,Electric,North,Manual,Authorized,High Risk
VH101244,4.1,26226,22.0,0,40.3,998,1,2,5383.0,Low,City,CNG,East,Automatic,Authorized,Low Risk
VH101245,8.3,125656,19.0,1,76.6,1629,1,1,7665.0,Normal,City,Diesel,East,Automatic,Authorized,High Risk
VH101246,5.7,86162,,3,90.8,765,0,2,13489.0,Low,Mixed,Diesel,South,Manual,Authorized,Low Risk
VH101247,4.4,67955,3.0,1,53.9,1222,1,0,9042.0,Low,Highway,CNG,East,Manual,Authorized,Low Risk
VH101248,0.6,12361,3.0,1,8.0,1053,1,2,0.0,Normal,Mixed,CNG,North,Automatic,Independent,Low Risk
VH101249,5.0,53682,5.0,2,48.0,1676,0,2,9307.0,Normal,City,Diesel,West,Automatic,Authorized,Low Risk
VH101250,1.3,34614,5.0,2,25.3,1691,1,3,2882.0,Normal,Highway,Electric,West,Automatic,Authorized,Low Risk
VH101251,8.1,105599,6.0,2,85.5,296,3,2,,Low,Mixed,Diesel,East,Automatic,Authorized,High Risk
VH101252,9.6,106541,12.0,3,79.2,1793,0,2,19872.0,Normal,City,Petrol,North,Manual,Authorized,High Risk
VH101253,3.3,34267,6.0,0,26.5,932,1,1,4868.0,Normal,City,Diesel,East,Manual,Authorized,Low Risk
VH101254,6.3,60198,8.0,4,64.0,1373,2,1,11474.0,Low,Mixed,CNG,North,Automatic,Authorized,High Risk
VH101255,3.5,43740,2.0,2,48.6,762,1,1,7422.0,Normal,City,Electric,West,Manual,Authorized,Low Risk
VH101256,3.8,47825,5.0,3,31.5,1443,1,1,11468.0,Low,City,Petrol,North,Manual,Authorized,Low Risk
VH101257,7.6,87054,4.0,2,60.7,2577,1,2,8595.0,Low,Mixed,Diesel,South,Automatic,Independent,High Risk
VH101258,5.4,83911,2.0,4,66.3,1316,1,1,9661.0,Normal,City,Diesel,North,Automatic,Independent,High Risk
VH101259,10.2,161721,6.0,3,98.0,1011,3,0,16531.0,Low,Highway,CNG,East,Manual,Independent,High Risk
VH101260,4.2,56859,2.0,2,41.9,1129,0,1,2928.0,Normal,Mixed,Diesel,South,Automatic,,Low Risk
VH101261,8.2,92612,6.0,2,65.9,486,1,2,14550.0,Normal,Mixed,Petrol,North,Manual,Authorized,High Risk
VH101262,5.8,63240,8.0,5,37.4,2003,1,2,7833.0,Low,City,CNG,South,Automatic,Authorized,Low Risk
VH101263,7.6,80539,17.0,4,34.2,1413,0,1,12554.0,Normal,City,Diesel,North,Automatic,Authorized,High Risk
VH101264,4.3,72089,4.0,1,56.7,705,1,2,1504.0,Normal,Mixed,CNG,East,Automatic,,Low Risk
VH101265,5.4,53386,8.0,3,21.8,722,1,1,6730.0,Normal,Mixed,CNG,West,Automatic,Independent,Low Risk
VH101266,5.2,51446,5.0,5,31.7,1258,0,1,16583.0,Low,City,Petrol,South,Automatic,Independent,High Risk
VH101267,3.2,17802,2.0,1,8.0,1735,1,0,8972.0,Normal,City,Electric,North,Automatic,Authorized,Low Risk
VH101268,7.3,124446,18.0,3,65.0,651,1,0,15504.0,Normal,Highway,Diesel,West,Manual,Authorized,High Risk
VH101269,7.3,117851,9.0,3,84.2,1829,0,2,7183.0,Low,City,Electric,South,Manual,Independent,High Risk
VH101270,7.1,99297,10.0,5,66.7,1202,0,2,10777.0,Low,Mixed,Petrol,North,Manual,Independent,High Risk
VH101271,9.6,127384,19.0,1,81.9,766,1,0,12478.0,Normal,Mixed,CNG,South,Manual,Authorized,High Risk
VH101272,9.4,118059,6.0,2,65.1,1007,0,1,14749.0,Low,City,Petrol,North,Automatic,Authorized,Low Risk
VH101273,4.5,58062,3.0,3,39.0,2159,1,2,,Low,Mixed,Petrol,West,Manual,Authorized,High Risk
VH101274,6.5,99087,4.0,1,73.2,528,0,1,6747.0,Normal,Mixed,Electric,West,Automatic,Authorized,Low Risk
VH101275,3.8,48094,3.0,4,40.1,869,1,3,6300.0,Normal,Mixed,Petrol,South,Manual,Authorized,Low Risk
VH101276,5.6,99680,,2,78.4,1745,1,0,14346.0,Normal,Mixed,Petrol,North,Manual,Authorized,Low Risk
VH101277,3.9,62165,22.0,2,59.2,1363,1,4,5990.0,Normal,City,CNG,North,Manual,Authorized,Low Risk
VH101278,9.9,110555,8.0,0,72.6,839,0,1,10510.0,Low,Mixed,Diesel,West,Manual,Authorized,High Risk
VH101279,6.5,84048,12.0,3,40.3,1752,0,0,11368.0,Normal,City,Diesel,West,Manual,Independent,Low Risk
VH101280,4.9,39314,14.0,3,27.5,1776,0,4,,Normal,City,Electric,South,Manual,Authorized,Low Risk
VH101281,8.7,154348,20.0,7,98.0,1422,1,1,15032.0,Normal,Highway,Diesel,East,Manual,Authorized,High Risk
VH101282,0.5,5000,22.0,2,8.2,932,1,0,8188.0,Low,City,Petrol,South,Automatic,Authorized,High Risk
VH101283,0.5,15603,2.0,2,11.1,1012,0,1,358.0,Low,Mixed,Diesel,North,Manual,Independent,Low Risk
VH101284,7.6,108532,5.0,3,75.1,1398,0,2,15820.0,Normal,City,Diesel,North,Automatic,Authorized,High Risk
VH101285,5.7,71781,8.0,5,80.6,568,0,1,7391.0,Normal,City,Petrol,South,Automatic,Authorized,Low Risk
VH101286,6.2,97463,5.0,2,62.8,1940,1,1,9245.0,Low,Highway,Diesel,South,Manual,Authorized,Low Risk
VH101287,1.9,15942,6.0,1,22.8,2134,1,1,9661.0,Normal,City,Petrol,West,Manual,Authorized,Low Risk
VH101288,5.4,59318,10.0,2,32.5,1127,0,0,11091.0,Low,City,Petrol,South,Automatic,Independent,Low Risk
VH101289,10.9,120358,10.0,2,94.5,1435,0,1,15158.0,Normal,City,Petrol,West,Automatic,Authorized,High Risk
VH101290,7.7,92842,13.0,1,75.2,1867,1,0,6325.0,Normal,,Electric,West,Manual,Authorized,Low Risk
VH101291,6.0,90558,8.0,3,73.2,2267,1,1,8299.0,Normal,Mixed,Petrol,West,Automatic,Authorized,Low Risk
VH101292,4.3,35364,1.0,0,48.6,2060,0,0,9672.0,Normal,Highway,Petrol,West,Manual,Authorized,Low Risk
VH101293,4.4,37525,6.0,0,30.1,348,1,1,6971.0,Normal,Highway,Electric,West,Manual,Independent,Low Risk
VH101294,0.5,19751,9.0,1,21.6,1086,1,3,6049.0,Normal,,Petrol,West,Manual,Independent,Low Risk
VH101295,6.2,94014,14.0,1,85.0,1510,1,1,8566.0,Normal,City,Electric,West,Automatic,Independent,High Risk
VH101296,7.8,114582,13.0,4,84.6,993,1,2,12618.0,Normal,City,CNG,West,Manual,Authorized,High Risk
VH101297,1.2,13671,7.0,1,8.0,2177,1,2,6283.0,Normal,Highway,Diesel,West,Manual,Authorized,Low Risk
VH101298,3.7,36804,5.0,1,39.4,2097,3,0,6910.0,Normal,City,Petrol,North,Manual,Independent,Low Risk
VH101299,2.4,51618,7.0,3,36.3,826,0,1,6866.0,Normal,Mixed,Petrol,South,Manual,Authorized,Low Risk
VH101300,2.9,29887,2.0,3,40.5,1166,1,4,3335.0,Normal,City,Petrol,South,Manual,Independent,High Risk
VH101301,5.6,61779,5.0,1,52.8,860,1,1,10843.0,Normal,,Petrol,West,Manual,Authorized,Low Risk
VH101302,0.5,19423,15.0,3,8.0,1149,0,0,7108.0,Normal,City,Diesel,North,Automatic,Authorized,Low Risk
VH101303,7.2,96532,7.0,4,70.6,1133,0,2,,Normal,Mixed,Petrol,North,Automatic,Independent,Low Risk
VH101304,7.5,70270,10.0,7,55.4,1746,1,4,20774.0,Normal,Mixed,CNG,West,Manual,Authorized,High Risk
VH101305,4.8,50668,3.0,1,46.1,788,0,0,7850.0,Normal,City,Petrol,North,Manual,Authorized,Low Risk
VH101306,0.5,6378,14.0,2,23.9,200,1,0,5293.0,Normal,City,Petrol,North,Manual,Authorized,Low Risk
VH101307,2.8,48972,7.0,3,57.7,416,1,2,10598.0,Low,Highway,Petrol,North,Automatic,Authorized,Low Risk
VH101308,8.8,94237,9.0,1,,715,1,0,12810.0,Normal,City,Petrol,South,Manual,Authorized,Low Risk
VH101309,0.5,10269,11.0,1,20.0,909,0,0,4140.0,Normal,City,CNG,North,Automatic,Authorized,Low Risk
VH101310,4.6,16783,14.0,0,,1347,1,0,5037.0,Normal,Highway,Diesel,West,Manual,Independent,Low Risk
VH101311,2.3,28984,9.0,1,54.8,689,0,0,11168.0,Normal,,Petrol,West,Automatic,Authorized,Low Risk
VH101312,7.7,90213,7.0,3,74.2,620,0,0,9832.0,Low,City,Diesel,East,Automatic,Authorized,Low Risk
VH101313,3.7,43149,3.0,2,40.2,767,1,1,9717.0,Normal,City,Diesel,South,Automatic,Authorized,Low Risk
VH101314,6.6,77102,3.0,5,61.6,670,0,4,13422.0,Low,City,CNG,South,Manual,Independent,High Risk
VH101315,7.0,87301,8.0,2,65.3,962,1,0,11755.0,Low,Mixed,Petrol,East,Manual,Authorized,Low Risk
VH101316,10.5,117745,9.0,0,79.6,939,1,1,14897.0,Normal,City,Diesel,North,Manual,Authorized,Low Risk
VH101317,5.0,52425,10.0,0,66.9,1608,0,1,5003.0,Normal,City,Petrol,West,Automatic,Independent,Low Risk
VH101318,6.5,86946,4.0,1,54.1,735,1,1,10526.0,Low,Mixed,Diesel,South,Manual,Independent,High Risk
VH101319,1.5,10923,5.0,1,32.8,1064,1,2,4950.0,Normal,Mixed,Diesel,West,Automatic,Independent,Low Risk
VH101320,8.7,158884,8.0,2,98.0,967,1,1,9778.0,Low,City,Petrol,South,Automatic,Independent,High Risk
VH101321,3.4,22577,6.0,6,10.3,1671,0,4,16086.0,Normal,Highway,Diesel,North,Manual,Authorized,Low Risk
VH101322,4.0,53852,28.0,3,41.8,1170,0,3,11126.0,Low,Highway,Diesel,West,Manual,Independent,High Risk
VH101323,5.4,59443,5.0,1,41.0,1796,0,1,6219.0,Low,City,Petrol,West,Manual,Authorized,Low Risk
VH101324,1.3,14448,10.0,2,28.4,651,0,1,8702.0,Normal,,Electric,North,Automatic,Authorized,Low Risk
VH101325,6.1,66113,13.0,3,51.7,1224,0,3,8079.0,Normal,Highway,Petrol,South,Automatic,Authorized,Low Risk
VH101326,8.1,94217,13.0,0,55.1,951,0,0,8697.0,Normal,City,CNG,West,Automatic,Authorized,Low Risk
VH101327,6.3,116938,6.0,5,95.1,612,1,4,12046.0,Normal,City,Diesel,West,Manual,Authorized,High Risk
VH101328,1.2,25504,11.0,2,40.2,1215,1,2,7484.0,Normal,Highway,Petrol,North,Automatic,Authorized,High Risk
VH101329,5.2,51347,10.0,1,60.0,2151,0,1,5895.0,Normal,City,Petrol,South,Manual,Authorized,Low Risk
VH101330,7.5,117287,11.0,2,81.8,806,3,0,13177.0,Normal,City,Diesel,South,Automatic,Independent,Low Risk
VH101331,0.5,25403,8.0,1,27.7,1184,0,0,5102.0,Normal,City,Diesel,South,Manual,Authorized,Low Risk
VH101332,2.6,25254,13.0,0,35.8,568,1,1,2639.0,Normal,Mixed,Diesel,North,Manual,Authorized,Low Risk
VH101333,7.9,133198,9.0,2,81.6,491,0,0,16965.0,Normal,Mixed,Petrol,North,Automatic,Authorized,High Risk
VH101334,6.2,74538,3.0,1,56.8,841,0,2,5945.0,Low,City,Petrol,West,Manual,Authorized,Low Risk
VH101335,6.6,96338,9.0,2,65.6,1016,3,0,5431.0,Normal,City,CNG,West,Automatic,Independent,High Risk
VH101336,10.5,119248,9.0,4,64.2,1039,1,1,18690.0,Normal,Mixed,CNG,West,Manual,Authorized,High Risk
VH101337,6.8,95337,12.0,7,,1132,0,2,9492.0,Normal,Highway,Petrol,East,Automatic,Authorized,Low Risk
VH101338,7.3,89943,8.0,6,59.1,393,0,2,20344.0,Normal,Highway,CNG,North,Manual,Authorized,High Risk
VH101339,12.8,195540,20.0,2,98.0,925,0,1,,Normal,City,Diesel,West,Manual,Authorized,High Risk
VH101340,4.9,59351,7.0,5,51.0,1511,1,1,7594.0,Normal,City,Diesel,North,Manual,Authorized,High Risk
VH101341,3.3,17551,5.0,5,37.7,544,0,2,7685.0,Normal,City,Diesel,West,Automatic,,High Risk
VH101342,6.7,112980,17.0,3,67.4,1065,0,1,6051.0,Low,Mixed,Petrol,North,Automatic,Independent,High Risk
VH101343,6.7,91802,7.0,1,61.3,1402,0,2,10005.0,Normal,Mixed,Petrol,South,Manual,Authorized,High Risk
VH101344,4.1,52818,8.0,1,34.9,843,1,1,2194.0,,City,Diesel,South,Manual,Independent,Low Risk
